"AttributeId","RightAnswer","Region","SeasonNum","Level","NormalRewardArray","SpecialRewardArray","exp","BigRewardTag"
"159002453","","1","11","53","(31000029,5)","(31000037,4)","5300","0"
"159002454","","1","11","54","(31010176,600)","(31000033,4)","5400","0"
"159002455","","1","11","55","(0)","(31020005,4)","5500","-1"
"159002456","","1","11","56","(31061003,2)","(31010107,15)","5600","0"
"159002457","","1","11","57","(0)","(31000032,4)","5700","-1"
"159002458","","1","11","58","(31000105,5)","(31020001,15)","5800","0"
"159002459","","1","11","59","(0)","(31010044,5)","5900","-1"
"159002460","","1","11","60","(31130463,1)","(31010176,900)","6000","1"
"159002461","","1","11","61","(0)","(31020061,6)","6100","-1"
"159002462","","1","11","62","(31020061,3)","(31000031,4)","6200","0"
"159002463","","1","11","63","(0)","(31000012,2)","6300","-1"
"159002464","","1","11","64","(31020002,5)","(31000090,3)","6400","0"
"159002465","","1","11","65","(31010176,600)","(31000105,15)","6500","0"
"159002466","","1","11","66","(0)","(31000034,4)","6600","-1"
"159002467","","1","11","67","(31020008,10)","(31061003,4)","6700","0"
"159002468","","1","11","68","(0)","(31000036,4)","6800","-1"
"159002469","","1","11","69","(31000178,1)","(31010044,5)","6900","0"
"159002470","","1","11","70","(31131129,5)","(31090538,1)","7000","1"
"159002471","","1","11","71","(0)","(31000099,15)","7100","-1"
"159002472","","1","11","72","(0)","(31000033,4)","7200","-1"
"159002473","","1","11","73","(31000027,3)","(31130408,4)","7300","0"
"159002474","","1","11","74","(0)","(31000030,4)","7400","-1"
"159002475","","1","11","75","(31010176,600)","(31000176,3)","7500","0"
"159002476","","1","11","76","(0)","(31020005,5)","7600","-1"
"159002477","","1","11","77","(0)","(31140132,15)","7700","-1"
"159002478","","1","11","78","(31020002,2)","(31000034,4)","7800","0"
"159002479","","1","11","79","(0)","(31010044,5)","7900","-1"
"159002480","","1","11","80","(31000176,1)","(31130415,1)","8000","1"
"159002481","","1","11","81","(31020001,5)","(31110103,3)","8100","0"
"159002482","","1","11","82","(31010176,600)","(31000035,4)","8200","0"
"159002483","","1","11","83","(0)","(31000105,15)","8300","-1"
"159002484","","1","11","84","(0)","(31000099,15)","8400","-1"
"159002485","","1","11","85","(31061002,3)","(31000034,4)","8500","0"
"159002486","","1","11","86","(0)","(31010107,25)","8600","-1"
"159002487","","1","11","87","(31010176,1000)","(31010044,5)","8700","0"
"159002488","","1","11","88","(0)","(31059001,3)","8800","-1"
"159002489","","1","11","89","(0)","(31000091,2)","8900","-1"
"159002490","","1","11","90","(31102505,1)","(31090171,1)","9000","1"
"159002491","","1","11","91","(0)","(31110003,3)","9100","-1"
"159002492","","1","11","92","(31000106,5)","(31000033,4)","9200","0"
"159002493","","1","11","93","(0)","(31000031,4)","9300","-1"
"159002494","","1","11","94","(0)","(31000012,2)","9400","-1"
"159002495","","1","11","95","(31010176,1000)","(31000037,4)","9500","0"
"159002496","","1","11","96","(0)","(31000096,2)","9600","-1"
"159002497","","1","11","97","(31000178,1)","(31000099,15)","9700","0"
"159002498","","1","11","98","(0)","(31130462,2)","9800","-1"
"159002499","","1","11","99","(0)","(31010044,5)","9900","-1"
"159002500","","1","11","100","(31102510,1)","(31090172,1)","10000","1"
"159002501","90111000","1","12","1","(31041033,2)","(31131114,1)","100","1"
"159002502","","1","12","2","(31020004,10)","(31020003,15)","200","0"
"159002503","","1","12","3","(0)","(31020002,8)","300","-1"
"159002504","","1","12","4","(31010176,300)","(31010043,8)","400","0"
"159002505","","1","12","5","(31010177,1)","(31020008,15)","500","0"
"159002506","","1","12","6","(0)","(31000028,15)","600","-1"
"159002507","","1","12","7","(31010176,300)","(31000004,3)","700","0"
"159002508","","1","12","8","(0)","(31000040,25)","800","-1"
"159002509","","1","12","9","(31020061,2)","(31010107,15)","900","0"
"159002510","","1","12","10","(31059001,2)","(31141057,10)","1000","1"
"159002511","","1","12","11","(0)","(31010044,5)","1100","-1"
"159002512","","1","12","12","(31000040,10)","(31000029,8)","1200","0"
"159002513","","1","12","13","(0)","(31000086,15)","1300","-1"
"159002514","","1","12","14","(31140140,1)","(31000105,15)","1400","0"
"159002515","","1","12","15","(0)","(31020061,4)","1500","-1"
"159002516","","1","12","16","(31010176,300)","(31000005,3)","1600","0"
"159002517","","1","12","17","(31020003,3)","(31000012,2)","1700","0"
"159002518","","1","12","18","(31010043,5)","(31000027,8)","1800","0"
"159002519","","1","12","19","(0)","(31000094,3)","1900","-1"
"159002520","","1","12","20","(31102206,2)","(31010176,900)","2000","1"
"159002521","","1","12","21","(31000029,2)","(31000099,15)","2100","0"
"159002522","","1","12","22","(0)","(31059001,3)","2200","-1"
"159002523","","1","12","23","(31010176,300)","(31020061,4)","2300","0"
"159002524","","1","12","24","(31000105,10)","(31000105,15)","2400","0"
"159002525","","1","12","25","(0)","(31020001,15)","2500","-1"
"159002526","","1","12","26","(31110101,5)","(31010043,15)","2600","0"
"159002527","","1","12","27","(0)","(31000106,8)","2700","-1"
"159002528","","1","12","28","(31010176,300)","(31131129,8)","2800","0"
"159002529","","1","12","29","(0)","(31000095,3)","2900","-1"
"159002530","","1","12","30","(31130339,1)","(31131114,1)","3000","1"
"159002531","","1","12","31","(0)","(31000012,2)","3100","-1"
"159002532","","1","12","32","(31110001,5)","(31000096,2)","3200","0"
"159002533","","1","12","33","(31010043,5)","(31000030,4)","3300","0"
"159002534","","1","12","34","(0)","(31000112,2)","3400","-1"
"159002535","","1","12","35","(31010176,600)","(31000099,15)","3500","0"
"159002536","","1","12","36","(31020008,10)","(31130337,4)","3600","0"
"159002537","","1","12","37","(0)","(31000099,15)","3700","-1"
"159002538","","1","12","38","(31020061,4)","(31000031,4)","3800","0"
"159002539","","1","12","39","(0)","(31130462,2)","3900","-1"
"159002540","","1","12","40","(31010044,2)","(31010176,900)","4000","1"
"159002541","","1","12","41","(0)","(31020005,6)","4100","-1"
"159002542","","1","12","42","(31000099,10)","(31020008,15)","4200","0"
"159002543","","1","12","43","(0)","(31010044,3)","4300","-1"
"159002544","","1","12","44","(31010176,600)","(31061003,2)","4400","0"
"159002545","","1","12","45","(0)","(31000029,8)","4500","-1"
"159002546","","1","12","46","(31000012,1)","(31000112,2)","4600","0"
"159002547","","1","12","47","(0)","(31000099,15)","4700","-1"
"159002548","","1","12","48","(31000028,10)","(31020061,6)","4800","0"
"159002549","","1","12","49","(0)","(31020008,15)","4900","-1"
"159002550","","1","12","50","(31102246,1)","(31141058,5)","5000","1"
"159002551","","1","12","51","(0)","(31010043,15)","5100","-1"
"159002552","","1","12","52","(0)","(31140132,15)","5200","-1"
"159002553","","1","12","53","(31000029,5)","(31000037,4)","5300","0"
"159002554","","1","12","54","(31010176,600)","(31000033,4)","5400","0"
"159002555","","1","12","55","(0)","(31020005,4)","5500","-1"
"159002556","","1","12","56","(31061003,2)","(31010107,15)","5600","0"
"159002557","","1","12","57","(0)","(31000032,4)","5700","-1"
"159002558","","1","12","58","(31000105,5)","(31020001,15)","5800","0"
"159002559","","1","12","59","(0)","(31010044,5)","5900","-1"
"159002560","","1","12","60","(31130463,1)","(31010176,900)","6000","1"
"159002561","","1","12","61","(0)","(31020061,6)","6100","-1"
"159002562","","1","12","62","(31020061,3)","(31000031,4)","6200","0"
"159002563","","1","12","63","(0)","(31000012,2)","6300","-1"
"159002564","","1","12","64","(31020002,5)","(31000090,3)","6400","0"
"159002565","","1","12","65","(31010176,600)","(31000105,15)","6500","0"
"159002566","","1","12","66","(0)","(31000034,4)","6600","-1"
"159002567","","1","12","67","(31020008,10)","(31061003,4)","6700","0"
"159002568","","1","12","68","(0)","(31000036,4)","6800","-1"
"159002569","","1","12","69","(31000178,1)","(31010044,5)","6900","0"
"159002570","","1","12","70","(31131129,5)","(31090538,1)","7000","1"
"159002571","","1","12","71","(0)","(31000099,15)","7100","-1"
"159002572","","1","12","72","(0)","(31000033,4)","7200","-1"
"159002573","","1","12","73","(31000027,3)","(31130408,4)","7300","0"
"159002574","","1","12","74","(0)","(31000030,4)","7400","-1"
"159002575","","1","12","75","(31010176,600)","(31000176,3)","7500","0"
"159002576","","1","12","76","(0)","(31020005,5)","7600","-1"
"159002577","","1","12","77","(0)","(31140132,15)","7700","-1"
"159002578","","1","12","78","(31020002,2)","(31000034,4)","7800","0"
"159002579","","1","12","79","(0)","(31010044,5)","7900","-1"
"159002580","","1","12","80","(31000176,1)","(31130415,1)","8000","1"
"159002581","","1","12","81","(31020001,5)","(31110103,3)","8100","0"
"159002582","","1","12","82","(31010176,600)","(31000035,4)","8200","0"
"159002583","","1","12","83","(0)","(31000105,15)","8300","-1"
"159002584","","1","12","84","(0)","(31000099,15)","8400","-1"
"159002585","","1","12","85","(31061002,3)","(31000034,4)","8500","0"
"159002586","","1","12","86","(0)","(31010107,25)","8600","-1"
"159002587","","1","12","87","(31010176,1000)","(31010044,5)","8700","0"
"159002588","","1","12","88","(0)","(31059001,3)","8800","-1"
"159002589","","1","12","89","(0)","(31000091,2)","8900","-1"
"159002590","","1","12","90","(31102505,1)","(31090171,1)","9000","1"
"159002591","","1","12","91","(0)","(31110003,3)","9100","-1"
"159002592","","1","12","92","(31000106,5)","(31000033,4)","9200","0"
"159002593","","1","12","93","(0)","(31000031,4)","9300","-1"
"159002594","","1","12","94","(0)","(31000012,2)","9400","-1"
"159002595","","1","12","95","(31010176,1000)","(31000037,4)","9500","0"
"159002596","","1","12","96","(0)","(31000096,2)","9600","-1"
"159002597","","1","12","97","(31000178,1)","(31000099,15)","9700","0"
"159002598","","1","12","98","(0)","(31130462,2)","9800","-1"
"159002599","","1","12","99","(0)","(31010044,5)","9900","-1"
"159002600","","1","12","100","(31102510,1)","(31090172,1)","10000","1"
"159002601","90111000","1","13","1","(31041033,2)","(31131114,1)","100","1"
"159002602","","1","13","2","(31020004,10)","(31020003,15)","200","0"
"159002603","","1","13","3","(0)","(31020002,8)","300","-1"
"159002604","","1","13","4","(31010176,300)","(31010043,8)","400","0"
"159002605","","1","13","5","(31010177,1)","(31020008,15)","500","0"
"159002606","","1","13","6","(0)","(31000028,15)","600","-1"
"159002607","","1","13","7","(31010176,300)","(31000004,3)","700","0"
"159002608","","1","13","8","(0)","(31000040,25)","800","-1"
"159002609","","1","13","9","(31020061,2)","(31010107,15)","900","0"
"159002610","","1","13","10","(31059001,2)","(31141057,10)","1000","1"
"159002611","","1","13","11","(0)","(31010044,5)","1100","-1"
"159002612","","1","13","12","(31000040,10)","(31000029,8)","1200","0"
"159002613","","1","13","13","(0)","(31000086,15)","1300","-1"
"159002614","","1","13","14","(31140140,1)","(31000105,15)","1400","0"
"159002615","","1","13","15","(0)","(31020061,4)","1500","-1"
"159002616","","1","13","16","(31010176,300)","(31000005,3)","1600","0"
"159002617","","1","13","17","(31020003,3)","(31000012,2)","1700","0"
"159002618","","1","13","18","(31010043,5)","(31000027,8)","1800","0"
"159002619","","1","13","19","(0)","(31000094,3)","1900","-1"
"159002620","","1","13","20","(31102206,2)","(31010176,900)","2000","1"
"159002621","","1","13","21","(31000029,2)","(31000099,15)","2100","0"
"159002622","","1","13","22","(0)","(31059001,3)","2200","-1"
"159002623","","1","13","23","(31010176,300)","(31020061,4)","2300","0"
"159002624","","1","13","24","(31000105,10)","(31000105,15)","2400","0"
"159002625","","1","13","25","(0)","(31020001,15)","2500","-1"
"159002626","","1","13","26","(31110101,5)","(31010043,15)","2600","0"
"159002627","","1","13","27","(0)","(31000106,8)","2700","-1"
"159002628","","1","13","28","(31010176,300)","(31131129,8)","2800","0"
"159002629","","1","13","29","(0)","(31000095,3)","2900","-1"
"159002630","","1","13","30","(31130339,1)","(31131114,1)","3000","1"
"159002631","","1","13","31","(0)","(31000012,2)","3100","-1"
"159002632","","1","13","32","(31110001,5)","(31000096,2)","3200","0"
"159002633","","1","13","33","(31010043,5)","(31000030,4)","3300","0"
"159002634","","1","13","34","(0)","(31000112,2)","3400","-1"
"159002635","","1","13","35","(31010176,600)","(31000099,15)","3500","0"
"159002636","","1","13","36","(31020008,10)","(31130337,4)","3600","0"
"159002637","","1","13","37","(0)","(31000099,15)","3700","-1"
"159002638","","1","13","38","(31020061,4)","(31000031,4)","3800","0"
"159002639","","1","13","39","(0)","(31130462,2)","3900","-1"
"159002640","","1","13","40","(31010044,2)","(31010176,900)","4000","1"
"159002641","","1","13","41","(0)","(31020005,6)","4100","-1"
"159002642","","1","13","42","(31000099,10)","(31020008,15)","4200","0"
"159002643","","1","13","43","(0)","(31010044,3)","4300","-1"
"159002644","","1","13","44","(31010176,600)","(31061003,2)","4400","0"
"159002645","","1","13","45","(0)","(31000029,8)","4500","-1"
"159002646","","1","13","46","(31000012,1)","(31000112,2)","4600","0"
"159002647","","1","13","47","(0)","(31000099,15)","4700","-1"
"159002648","","1","13","48","(31000028,10)","(31020061,6)","4800","0"
"159002649","","1","13","49","(0)","(31020008,15)","4900","-1"
"159002650","","1","13","50","(31102246,1)","(31141058,5)","5000","1"
"159002651","","1","13","51","(0)","(31010043,15)","5100","-1"
"159002652","","1","13","52","(0)","(31140132,15)","5200","-1"
"159002653","","1","13","53","(31000029,5)","(31000037,4)","5300","0"
"159002654","","1","13","54","(31010176,600)","(31000033,4)","5400","0"
"159002655","","1","13","55","(0)","(31020005,4)","5500","-1"
"159002656","","1","13","56","(31061003,2)","(31010107,15)","5600","0"
"159002657","","1","13","57","(0)","(31000032,4)","5700","-1"
"159002658","","1","13","58","(31000105,5)","(31020001,15)","5800","0"
"159002659","","1","13","59","(0)","(31010044,5)","5900","-1"
"159002660","","1","13","60","(31130463,1)","(31010176,900)","6000","1"
"159002661","","1","13","61","(0)","(31020061,6)","6100","-1"
"159002662","","1","13","62","(31020061,3)","(31000031,4)","6200","0"
"159002663","","1","13","63","(0)","(31000012,2)","6300","-1"
"159002664","","1","13","64","(31020002,5)","(31000090,3)","6400","0"
"159002665","","1","13","65","(31010176,600)","(31000105,15)","6500","0"
"159002666","","1","13","66","(0)","(31000034,4)","6600","-1"
"159002667","","1","13","67","(31020008,10)","(31061003,4)","6700","0"
"159002668","","1","13","68","(0)","(31000036,4)","6800","-1"
"159002669","","1","13","69","(31000178,1)","(31010044,5)","6900","0"
"159002670","","1","13","70","(31131129,5)","(31090538,1)","7000","1"
"159002671","","1","13","71","(0)","(31000099,15)","7100","-1"
"159002672","","1","13","72","(0)","(31000033,4)","7200","-1"
"159002673","","1","13","73","(31000027,3)","(31130408,4)","7300","0"
"159002674","","1","13","74","(0)","(31000030,4)","7400","-1"
"159002675","","1","13","75","(31010176,600)","(31000176,3)","7500","0"
"159002676","","1","13","76","(0)","(31020005,5)","7600","-1"
"159002677","","1","13","77","(0)","(31140132,15)","7700","-1"
"159002678","","1","13","78","(31020002,2)","(31000034,4)","7800","0"
"159002679","","1","13","79","(0)","(31010044,5)","7900","-1"
"159002680","","1","13","80","(31000176,1)","(31130415,1)","8000","1"
"159002681","","1","13","81","(31020001,5)","(31110103,3)","8100","0"
"159002682","","1","13","82","(31010176,600)","(31000035,4)","8200","0"
"159002683","","1","13","83","(0)","(31000105,15)","8300","-1"
"159002684","","1","13","84","(0)","(31000099,15)","8400","-1"
"159002685","","1","13","85","(31061002,3)","(31000034,4)","8500","0"
"159002686","","1","13","86","(0)","(31010107,25)","8600","-1"
"159002687","","1","13","87","(31010176,1000)","(31010044,5)","8700","0"
"159002688","","1","13","88","(0)","(31059001,3)","8800","-1"
"159002689","","1","13","89","(0)","(31000091,2)","8900","-1"
"159002690","","1","13","90","(31102505,1)","(31090171,1)","9000","1"
"159002691","","1","13","91","(0)","(31110003,3)","9100","-1"
"159002692","","1","13","92","(31000106,5)","(31000033,4)","9200","0"
"159002693","","1","13","93","(0)","(31000031,4)","9300","-1"
"159002694","","1","13","94","(0)","(31000012,2)","9400","-1"
"159002695","","1","13","95","(31010176,1000)","(31000037,4)","9500","0"
"159002696","","1","13","96","(0)","(31000096,2)","9600","-1"
"159002697","","1","13","97","(31000178,1)","(31000099,15)","9700","0"
"159002698","","1","13","98","(0)","(31130462,2)","9800","-1"
"159002699","","1","13","99","(0)","(31010044,5)","9900","-1"
"159002700","","1","13","100","(31102510,1)","(31090172,1)","10000","1"
"159002701","90111000","1","14","1","(31041033,2)","(31131114,1)","100","1"
"159002702","","1","14","2","(31020004,10)","(31020003,15)","200","0"
"159002703","","1","14","3","(0)","(31020002,8)","300","-1"
"159002704","","1","14","4","(31010176,300)","(31010043,8)","400","0"
"159002705","","1","14","5","(31010177,1)","(31020008,15)","500","0"
"159002706","","1","14","6","(0)","(31000028,15)","600","-1"
"159002707","","1","14","7","(31010176,300)","(31000004,3)","700","0"
"159002708","","1","14","8","(0)","(31000040,25)","800","-1"
"159002709","","1","14","9","(31020061,2)","(31010107,15)","900","0"
"159002710","","1","14","10","(31059001,2)","(31141057,10)","1000","1"
"159002711","","1","14","11","(0)","(31010044,5)","1100","-1"
"159002712","","1","14","12","(31000040,10)","(31000029,8)","1200","0"
"159002713","","1","14","13","(0)","(31000086,15)","1300","-1"
"159002714","","1","14","14","(31140140,1)","(31000105,15)","1400","0"
"159002715","","1","14","15","(0)","(31020061,4)","1500","-1"
"159002716","","1","14","16","(31010176,300)","(31000005,3)","1600","0"
"159002717","","1","14","17","(31020003,3)","(31000012,2)","1700","0"
"159002718","","1","14","18","(31010043,5)","(31000027,8)","1800","0"
"159002719","","1","14","19","(0)","(31000094,3)","1900","-1"
"159002720","","1","14","20","(31102206,2)","(31010176,900)","2000","1"
"159002721","","1","14","21","(31000029,2)","(31000099,15)","2100","0"
"159002722","","1","14","22","(0)","(31059001,3)","2200","-1"
"159002723","","1","14","23","(31010176,300)","(31020061,4)","2300","0"
"159002724","","1","14","24","(31000105,10)","(31000105,15)","2400","0"
"159002725","","1","14","25","(0)","(31020001,15)","2500","-1"
"159002726","","1","14","26","(31110101,5)","(31010043,15)","2600","0"
"159002727","","1","14","27","(0)","(31000106,8)","2700","-1"
"159002728","","1","14","28","(31010176,300)","(31131129,8)","2800","0"
"159002729","","1","14","29","(0)","(31000095,3)","2900","-1"
"159002730","","1","14","30","(31130339,1)","(31131114,1)","3000","1"
"159002731","","1","14","31","(0)","(31000012,2)","3100","-1"
"159002732","","1","14","32","(31110001,5)","(31000096,2)","3200","0"
"159002733","","1","14","33","(31010043,5)","(31000030,4)","3300","0"
"159002734","","1","14","34","(0)","(31000112,2)","3400","-1"
"159002735","","1","14","35","(31010176,600)","(31000099,15)","3500","0"
"159002736","","1","14","36","(31020008,10)","(31130337,4)","3600","0"
"159002737","","1","14","37","(0)","(31000099,15)","3700","-1"
"159002738","","1","14","38","(31020061,4)","(31000031,4)","3800","0"
"159002739","","1","14","39","(0)","(31130462,2)","3900","-1"
"159002740","","1","14","40","(31010044,2)","(31010176,900)","4000","1"
"159002741","","1","14","41","(0)","(31020005,6)","4100","-1"
"159002742","","1","14","42","(31000099,10)","(31020008,15)","4200","0"
"159002743","","1","14","43","(0)","(31010044,3)","4300","-1"
"159002744","","1","14","44","(31010176,600)","(31061003,2)","4400","0"
"159002745","","1","14","45","(0)","(31000029,8)","4500","-1"
"159002746","","1","14","46","(31000012,1)","(31000112,2)","4600","0"
"159002747","","1","14","47","(0)","(31000099,15)","4700","-1"
"159002748","","1","14","48","(31000028,10)","(31020061,6)","4800","0"
"159002749","","1","14","49","(0)","(31020008,15)","4900","-1"
"159002750","","1","14","50","(31102246,1)","(31141058,5)","5000","1"
"159002751","","1","14","51","(0)","(31010043,15)","5100","-1"
"159002752","","1","14","52","(0)","(31140132,15)","5200","-1"
"159002753","","1","14","53","(31000029,5)","(31000037,4)","5300","0"
"159002754","","1","14","54","(31010176,600)","(31000033,4)","5400","0"
"159002755","","1","14","55","(0)","(31020005,4)","5500","-1"
"159002756","","1","14","56","(31061003,2)","(31010107,15)","5600","0"
"159002757","","1","14","57","(0)","(31000032,4)","5700","-1"
"159002758","","1","14","58","(31000105,5)","(31020001,15)","5800","0"
"159002759","","1","14","59","(0)","(31010044,5)","5900","-1"
"159002760","","1","14","60","(31130463,1)","(31010176,900)","6000","1"
"159002761","","1","14","61","(0)","(31020061,6)","6100","-1"
"159002762","","1","14","62","(31020061,3)","(31000031,4)","6200","0"
"159002763","","1","14","63","(0)","(31000012,2)","6300","-1"
"159002764","","1","14","64","(31020002,5)","(31000090,3)","6400","0"
"159002765","","1","14","65","(31010176,600)","(31000105,15)","6500","0"
"159002766","","1","14","66","(0)","(31000034,4)","6600","-1"
"159002767","","1","14","67","(31020008,10)","(31061003,4)","6700","0"
"159002768","","1","14","68","(0)","(31000036,4)","6800","-1"
"159002769","","1","14","69","(31000178,1)","(31010044,5)","6900","0"
"159002770","","1","14","70","(31131129,5)","(31090538,1)","7000","1"
"159002771","","1","14","71","(0)","(31000099,15)","7100","-1"
"159002772","","1","14","72","(0)","(31000033,4)","7200","-1"
"159002773","","1","14","73","(31000027,3)","(31130408,4)","7300","0"
"159002774","","1","14","74","(0)","(31000030,4)","7400","-1"
"159002775","","1","14","75","(31010176,600)","(31000176,3)","7500","0"
"159002776","","1","14","76","(0)","(31020005,5)","7600","-1"
"159002777","","1","14","77","(0)","(31140132,15)","7700","-1"
"159002778","","1","14","78","(31020002,2)","(31000034,4)","7800","0"
"159002779","","1","14","79","(0)","(31010044,5)","7900","-1"
"159002780","","1","14","80","(31000176,1)","(31130415,1)","8000","1"
"159002781","","1","14","81","(31020001,5)","(31110103,3)","8100","0"
"159002782","","1","14","82","(31010176,600)","(31000035,4)","8200","0"
"159002783","","1","14","83","(0)","(31000105,15)","8300","-1"
"159002784","","1","14","84","(0)","(31000099,15)","8400","-1"
"159002785","","1","14","85","(31061002,3)","(31000034,4)","8500","0"
"159002786","","1","14","86","(0)","(31010107,25)","8600","-1"
"159002787","","1","14","87","(31010176,1000)","(31010044,5)","8700","0"
"159002788","","1","14","88","(0)","(31059001,3)","8800","-1"
"159002789","","1","14","89","(0)","(31000091,2)","8900","-1"
"159002790","","1","14","90","(31102505,1)","(31090171,1)","9000","1"
"159002791","","1","14","91","(0)","(31110003,3)","9100","-1"
"159002792","","1","14","92","(31000106,5)","(31000033,4)","9200","0"
"159002793","","1","14","93","(0)","(31000031,4)","9300","-1"
"159002794","","1","14","94","(0)","(31000012,2)","9400","-1"
"159002795","","1","14","95","(31010176,1000)","(31000037,4)","9500","0"
"159002796","","1","14","96","(0)","(31000096,2)","9600","-1"
"159002797","","1","14","97","(31000178,1)","(31000099,15)","9700","0"
"159002798","","1","14","98","(0)","(31130462,2)","9800","-1"
"159002799","","1","14","99","(0)","(31010044,5)","9900","-1"
"159002800","","1","14","100","(31102510,1)","(31090172,1)","10000","1"
"159002801","90111000","2","1","1","(31041033,2)","(31000178,5)","100","1"
"159002802","","2","1","2","(31020004,10)","(31020003,10)","200","0"
"159002803","","2","1","3","(0)","(31020002,5)","300","-1"
"159002804","","2","1","4","(31010176,300)","(31010043,5)","400","0"
"159002805","","2","1","5","(31010177,1)","(31020008,10)","500","0"
"159002806","","2","1","6","(0)","(31000028,10)","600","-1"
"159002807","","2","1","7","(31010176,300)","(31000004,2)","700","0"
"159002808","","2","1","8","(0)","(31000040,20)","800","-1"
"159002809","","2","1","9","(31020061,2)","(31010107,10)","900","0"
"159002810","","2","1","10","(31059001,2)","(31000063,1)","1000","1"
"159002811","","2","1","11","(0)","(31010044,4)","1100","-1"
"159002812","","2","1","12","(31000040,10)","(31000029,5)","1200","0"
"159002813","","2","1","13","(0)","(31000086,10)","1300","-1"
"159002814","","2","1","14","(31140140,1)","(31000105,10)","1400","0"
"159002815","","2","1","15","(0)","(31020061,2)","1500","-1"
"159002816","","2","1","16","(31010176,300)","(31000005,2)","1600","0"
"159002817","","2","1","17","(31020003,3)","(31000012,1)","1700","0"
"159002818","","2","1","18","(31010043,5)","(31000027,5)","1800","0"
"159002819","","2","1","19","(0)","(31000094,2)","1900","-1"
"159002820","","2","1","20","(31102206,2)","(31010176,500)","2000","1"
"159002821","","2","1","21","(31000029,2)","(31000099,10)","2100","0"
"159002822","","2","1","22","(0)","(31059001,2)","2200","-1"
"159002823","","2","1","23","(31010176,300)","(31020061,3)","2300","0"
"159002824","","2","1","24","(31000105,10)","(31000105,10)","2400","0"
"159002825","","2","1","25","(0)","(31020001,10)","2500","-1"
"159002826","","2","1","26","(31110101,5)","(31010043,10)","2600","0"
"159002827","","2","1","27","(0)","(31000106,5)","2700","-1"
"159002828","","2","1","28","(31010176,300)","(31020056,2)","2800","0"
"159002829","","2","1","29","(0)","(31000095,2)","2900","-1"
"159002830","","2","1","30","(31130339,1)","(31000178,5)","3000","1"
"159002831","","2","1","31","(0)","(31000012,1)","3100","-1"
"159002832","","2","1","32","(31110001,5)","(31000096,1)","3200","0"
"159002833","","2","1","33","(31010043,5)","(31000030,2)","3300","0"
"159002834","","2","1","34","(0)","(31000112,1)","3400","-1"
"159002835","","2","1","35","(31010176,600)","(31000099,10)","3500","0"
"159002836","","2","1","36","(31020008,10)","(31130337,2)","3600","0"
"159002837","","2","1","37","(0)","(31000099,10)","3700","-1"
"159002838","","2","1","38","(31020061,4)","(31000031,2)","3800","0"
"159002839","","2","1","39","(0)","(31000178,2)","3900","-1"
"159002840","","2","1","40","(31010044,2)","(31010176,500)","4000","1"
"159002841","","2","1","41","(0)","(31020005,4)","4100","-1"
"159002842","","2","1","42","(31000099,10)","(31020008,10)","4200","0"
"159002843","","2","1","43","(0)","(31010044,2)","4300","-1"
"159002844","","2","1","44","(31010176,600)","(31061003,1)","4400","0"
"159002845","","2","1","45","(0)","(31000029,5)","4500","-1"
"159002846","","2","1","46","(31000012,1)","(31000112,1)","4600","0"
"159002847","","2","1","47","(0)","(31000099,10)","4700","-1"
"159002848","","2","1","48","(31000028,10)","(31020061,4)","4800","0"
"159002849","","2","1","49","(0)","(31020008,10)","4900","-1"
"159002850","","2","1","50","(31102246,1)","(31000063,1)","5000","1"
"159002851","","2","1","51","(0)","(31010043,10)","5100","-1"
"159002852","","2","1","52","(0)","(31140132,10)","5200","-1"
"159002853","","2","1","53","(31000029,5)","(31000037,2)","5300","0"
"159002854","","2","1","54","(31010176,600)","(31000033,2)","5400","0"
"159002855","","2","1","55","(0)","(31020005,2)","5500","-1"
"159002856","","2","1","56","(31061003,2)","(31010107,10)","5600","0"
"159002857","","2","1","57","(0)","(31000032,2)","5700","-1"
"159002858","","2","1","58","(31000105,5)","(31020001,10)","5800","0"
"159002859","","2","1","59","(0)","(31010044,4)","5900","-1"
"159002860","","2","1","60","(31130463,1)","(31010176,500)","6000","1"
"159002861","","2","1","61","(0)","(31020061,4)","6100","-1"
"159002862","","2","1","62","(31020061,3)","(31000031,2)","6200","0"
"159002863","","2","1","63","(0)","(31000012,1)","6300","-1"
"159002864","","2","1","64","(31020002,5)","(31000090,2)","6400","0"
"159002865","","2","1","65","(31010176,600)","(31000105,10)","6500","0"
"159002866","","2","1","66","(0)","(31000034,2)","6600","-1"
"159002867","","2","1","67","(31020008,10)","(31061003,2)","6700","0"
"159002868","","2","1","68","(0)","(31000036,2)","6800","-1"
"159002869","","2","1","69","(31000178,1)","(31010044,4)","6900","0"
"159002870","","2","1","70","(31131129,5)","(31000178,5)","7000","1"
"159002871","","2","1","71","(0)","(31000099,10)","7100","-1"
"159002872","","2","1","72","(0)","(31000033,2)","7200","-1"
"159002873","","2","1","73","(31000027,3)","(31130408,1)","7300","0"
"159002874","","2","1","74","(0)","(31000030,2)","7400","-1"
"159002875","","2","1","75","(31010176,600)","(31000176,1)","7500","0"
"159002876","","2","1","76","(0)","(31020005,2)","7600","-1"
"159002877","","2","1","77","(0)","(31140132,10)","7700","-1"
"159002878","","2","1","78","(31020002,2)","(31000034,2)","7800","0"
"159002879","","2","1","79","(0)","(31010044,4)","7900","-1"
