"AttributeId","WidgetName","WidgetRes","ShowMode","IsGcWhenClose","IsShowJoyStick","IsCacheWhenClose","FuncUnlockReqId","CloseSelfWhenTriggerGuide","Zorder","IsCloseOther","IsMainWidget","ExceptWidgetWhenCloseOther","AdapterScale","LeftAdapterWidgetTagArr","LeftAdapterWidgetOffsetArr","RightAdapterWidgetTagArr","RightAdapterWidgetOffsetArr","IsNeedResetJoyStick","IsResponseBackBtn"
"92210010","UIBeliefElementRecoveryWidget","/Game/UI/UIBeliefElementRecoveryWidget.UIBeliefElementRecoveryWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92210011","UIBeliefElementTispInfoWidget","/Game/UI/UIBeliefElementTispInfoWidget.UIBeliefElementTispInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92210012","UIBeliefElementGradeUpWidget","/Game/UI/UIBeliefElementGradeUpWidget.UIBeliefElementGradeUpWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92210013","UIBeliefElementValuePreservation","/Game/UI/UIBeliefElementValuePreservation.UIBeliefElementValuePreservation_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92220002","UIItemAddonWidget","/Game/UI/UIItemAddonWidget.UIItemAddonWidget_C","0","0","0","0","117000030","1","0","1","1","","0","","","","","0","1"
"92220003","UIItemAdvancedPromptWidget","/Game/UI/UIItemAdvancedPromptWidget.UIItemAdvancedPromptWidget_C","0","0","0","0","117000030","1","40","1","0","","1","","","","","0","1"
"92220004","UIItemAdvancedWidget","/Game/UI/UIItemAdvancedWidget.UIItemAdvancedWidget_C","0","0","0","0","117000031","1","0","1","0","","0","","","","","0","1"
"92220005","UIItemforgingInfoWidget","/Game/UI/UIItemforgingInfoWidget.UIItemforgingInfoWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92220006","UIItemInheritanceWidget","/Game/UI/UIItemInheritanceWidget.UIItemInheritanceWidget_C","0","0","0","0","","1","0","1","0","","0","","","","","0","1"
"92220007","UIGodAssemblyPromptWidget","/Game/UI/UIGodAssemblyPromptWidget.UIGodAssemblyPromptWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92220008","UIGodAssemblyWidget","/Game/UI/UIGodAssemblyWidget.UIGodAssemblyWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92220009","UIItemOperateEndWidget","/Game/UI/UIItemOperateEndWidget.UIItemOperateEndWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92220010","UIItemRecovery","/Game/UI/UIItemRecovery.UIItemRecovery_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92220011","UIItemRecoveryListLineWidget","/Game/UI/UIItemRecoveryListLineWidget.UIItemRecoveryListLineWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92220012","UIItemReSucWidget","/Game/UI/UIItemReSucWidget.UIItemReSucWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92220013","UIItemSuccinctPromptWidget","/Game/UI/UIItemSuccinctPromptWidget.UIItemSuccinctPromptWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92220014","UIItemSuccinctWidget","/Game/UI/UIItemSuccinctWidget.UIItemSuccinctWidget_C","0","0","0","0","117000032","1","0","1","1","","0","","","","","0","1"
"92220015","UIItemUpgradePromptWidget","/Game/UI/UIItemUpgradePromptWidget.UIItemUpgradePromptWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92220016","UIItemUpgradeWidget","/Game/UI/UIItemUpgradeWidget.UIItemUpgradeWidget_C","0","0","0","0","117000029","1","0","1","1","","0","","","","","0","1"
"92220017","UIItemInheritancePromptWidget","/Game/UI/UIItemInheritancePromptWidget.UIItemInheritancePromptWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92220018","UIUpgradeNewHighWidget","/Game/UI/UIUpgradeNewHighWidget.UIUpgradeNewHighWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92220019","UIItemUpgradePreviewWidget","/Game/UI/UIItemUpgradePreviewWidget.UIItemUpgradePreviewWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92220020","UIItemUpgradeAutoWidget","/Game/UI/UIItemUpgradeAutoWidget.UIItemUpgradeAutoWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92220021","UIItemUpgradeReplaceWidget","/Game/UI/UIItemUpgradeReplaceWidget.UIItemUpgradeReplaceWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92220022","UIItemSuccinctInfoWidget","/Game/UI/UIItemSuccinctInfoWidget.UIItemSuccinctInfoWidget_C","0","0","0","0","","1","40","1","0","","","","","","","0","0"
"92220023","UIItemForgeWidget","/Game/UI/UIItemForgeWidget.UIItemForgeWidget_C","0","0","0","0","117000124","1","0","1","1","","0","","","","","0","1"
"92220024","UIItemExcellentPromptWidget","/Game/UI/UIItemExcellentPromptWidget.UIItemExcellentPromptWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92220025","UIItemForgeReplaceWidget","/Game/UI/UIItemForgeReplaceWidget.UIItemForgeReplaceWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92220026","UISpiritForgeReplaceWidget","/Game/UI/UISpiritForgeReplaceWidget.UISpiritForgeReplaceWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","0"
"92220027","UIFuMoWidget","/Game/UI/UIFuMoWidget.UIFuMoWidget_C","0","0","0","0","117000029","1","0","1","1","","0","","","","","0","1"
"92220028","UIItemAwakenWidget","/Game/UI/UIItemAwakenWidget.UIItemAwakenWidget_C","0","0","0","0","117000029","1","0","1","1","","0","","","","","0","1"
"92220029","UIItemAwakenBagWidget","/Game/UI/UIItemAwakenBagWidget.UIItemAwakenBagWidget_C","0","0","0","0","117000029","1","20","1","0","","0","","","","","0","1"
"92230001","UICompositListWidget","/Game/UI/UICompositListWidget.UICompositListWidget_C","0","0","0","0","117000044","1","0","1","1","","0","","","","","0","1"
"92230002","UICompositHelpInfoWidget","/Game/UI/UICompositHelpInfoWidget.UICompositHelpInfoWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","1"
"92230003","UICompositItemWidget","/Game/UI/UICompositItemWidget.UICompositItemWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92230004","UICompositWidget","/Game/UI/UICompositWidget.UICompositWidget_C","0","0","0","0","117000044","1","20","1","1","","0","","","","","0","1"
"92230005","UIGodsAssembledWidget","/Game/UI/UIGodsAssembledWidget.UIGodsAssembledWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92240001","UIArenaWidget","/Game/UI/UIArenaWidget.UIArenaWidget_C","0","1","0","0","117000001","1","0","1","1","","0","","","","","0","1"
"92240002","UIRankIconWidget","/Game/UI/UIRankIconWidget.UIRankIconWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92240004","UIArenaCardWidget","/Game/UI/UIArenaCardWidget.UIArenaCardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92240006","UIStandingsLineWidget","/Game/UI/UIStandingsLineWidget.UIStandingsLineWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92240008","UIArenaBonusWidget","/Game/UI/UIArenaBonusWidget.UIArenaBonusWidget_C","0","0","0","0","","1","40","1","1","","1","","","","","0","0"
"92240009","UIArenaRank","/Game/UI/UIArenaRank.UIArenaRank_C","0","1","0","0","","1","20","1","1","","0","","","","","0","1"
"92240010","UIArenaMilitaryRankWidget","/Game/UI/UIArenaMilitaryRankWidget.UIArenaMilitaryRankWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92240011","UIArenaRecordWidget","/Game/UI/UIArenaRecordWidget.UIArenaRecordWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92240012","UIArenaRewardWidget","/Game/UI/UIArenaRewardWidget.UIArenaRewardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92240013","UIArenaListWidget","/Game/UI/UIArenaListWidget.UIArenaListWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92250001","UIRankingListWidget","/Game/UI/UIRankingListWidget.UIRankingListWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92250002","UIRankingInfoWidget","/Game/UI/UIRankingInfoWidget.UIRankingInfoWidget_C","0","0","0","0","117000042","1","0","1","1","","0","","","","","0","1"
"92250003","UIRankingBtnWidget","/Game/UI/UIRankingBtnWidget.UIRankingBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92260001","UIAchievementListWidget","/Game/UI/UIAchievementListWidget.UIAchievementListWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92260002","UIAchievementListBtnWidget","/Game/UI/UIAchievementListBtnWidget.UIAchievementListBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92260003","UIAchievementWidget","/Game/UI/UIAchievementWidget.UIAchievementWidget_C","0","0","0","0","117000043","1","20","1","1","","0","","","","","0","1"
"92260004","UIAchievementTitleWidget","/Game/UI/UIAchievementTitleWidget.UIAchievementTitleWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","0"
"92260005","UIAchievementFinishWidget","/Game/UI/UIAchievementFinishWidget.UIAchievementFinishWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92260006","UIAchievementNameIconWidget","/Game/UI/UIAchievementNameIconWidget.UIAchievementNameIconWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92260007","UIAchievementNameUpgradeEndWidget","/Game/UI/UIAchievementNameUpgradeEndWidget.UIAchievementNameUpgradeEndWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92260008","UIAchievementFinishListBtnWidget","/Game/UI/UIAchievementFinishListBtnWidget.UIAchievementFinishListBtnWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92280001","UIBookInfoWidget","/Game/UI/UIBookInfoWidget.UIBookInfoWidget_C","0","0","0","0","117000050","1","20","1","0","","1","","","","","0","0"
"92280002","UIBookCardWidget","/Game/UI/UIBookCardWidget.UIBookCardWidget_C","0","0","0","0","117000050","1","20","1","0","","1","","","","","0","0"
"92280003","UIBookWidget","/Game/UI/UIBookWidget.UIBookWidget_C","0","0","0","0","117000050","1","0","1","1","","0","","","","","0","0"
"92280004","UIPsycheItemWidget","/Game/UI/UIPsycheItemWidget.UIPsycheItemWidget_C","0","0","0","0","117000050","1","20","1","0","","0","","","","","0","0"
"92280005","UIBookBtnWidget","/Game/UI/UIBookBtnWidget.UIBookBtnWidget_C","0","0","0","0","117000050","1","20","1","0","","0","","","","","0","0"
"92280007","UIProtectSpiritBagWidget","/Game/UI/UIProtectSpiritBagWidget.UIProtectSpiritBagWidget_C","0","0","0","0","117000050","1","20","1","0","","1","","","","","0","0"
"92280008","UIProtectBagWrapBoxWidget","/Game/UI/UIProtectBagWrapBoxWidget.UIProtectBagWrapBoxWidget_C","0","0","0","0","117000050","1","20","1","0","","0","","","","","0","0"
"92290001","UIActivityListWidget","/Game/UI/UIActivityListWidget.UIActivityListWidget_C","0","0","0","0","117000002","1","0","1","1","","0","","","","","0","1"
"92290002","UIActivityDailyWidget","/Game/UI/UIActivityDailyWidget.UIActivityDailyWidget_C","0","0","0","0","117000002","1","20","1","1","","0","","","","","0","1"
"92290003","UIActivityDailyBossWidget","/Game/UI/UIActivityDailyBossWidget.UIActivityDailyBossWidget_C","0","0","0","0","117000004","1","20","1","1","","0","","","","","0","1"
"92290004","UIActivityWeekBossWidget","/Game/UI/UIActivityWeekBossWidget.UIActivityWeekBossWidget_C","0","0","0","0","117000003","1","20","1","1","","0","","","","","0","1"
"92290005","UIActivityVipWidget","/Game/UI/UIActivityVipWidget.UIActivityVipWidget_C","0","0","0","0","117000006","1","20","1","1","","0","","","","","0","1"
"92290006","UIActivityWarWidget","/Game/UI/UIActivityWarWidget.UIActivityWarWidget_C","0","0","0","0","117000007","1","20","1","1","","0","","","","","0","1"
"92290007","UIActivityCrystalWidget","/Game/UI/UIActivityCrystalWidget.UIActivityCrystalWidget_C","0","0","0","0","117000008","1","20","1","1","","0","","","","","0","1"
"92290008","UIActivitySpWidget","/Game/UI/UIActivitySpWidget.UIActivitySpWidget_C","0","0","0","0","117000005","1","20","1","0","","0","","","","","0","0"
"92290009","UIRankListWidget","/Game/UI/UIRankListWidget.UIRankListWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","0"
"92290010","UIRewardsPreviewWidget","/Game/UI/UIRewardsPreviewWidget.UIRewardsPreviewWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92290011","UILadderRulesWidget","/Game/UI/UILadderRulesWidget.UILadderRulesWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92290012","UIInterServiceActivitiesWidget","/Game/UI/UIInterServiceActivitiesWidget.UIInterServiceActivitiesWidget_C","0","0","0","0","117000009","1","20","1","1","","0","","","","","0","0"
"92290013","UILadderMainInterfaceWidget","/Game/UI/UILadderMainInterfaceWidget.UILadderMainInterfaceWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92290014","UILadderStandingsWidget","/Game/UI/UILadderStandingsWidget.UILadderStandingsWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92290015","UIMatchSuccessfulWidget","/Game/UI/UIMatchSuccessfulWidget.UIMatchSuccessfulWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","0"
"92290016","UIActivityRewardWidget","/Game/UI/UIActivityRewardWidget.UIActivityRewardWidget_C","0","0","0","0","","1","40","1","1","","0","","","","","0","0"
"92290017","UITimeEndAnimWidget","/Game/UI/UITimeEndAnimWidget.UITimeEndAnimWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92290018","UIActivitySkyWidget","/Game/UI/UIActivitySkyWidget.UIActivitySkyWidget_C","0","0","0","0","117000010","1","20","1","1","","0","","","","","0","0"
"92300001","UIRaidListWidget","/Game/UI/UIRaidListWidget.UIRaidListWidget_C","0","0","0","0","117000011","1","0","1","1","","0","","","","","0","1"
"92300002","UIRaidDramaWidget","/Game/UI/UIRaidDramaWidget.UIRaidDramaWidget_C","0","0","0","0","117000012","1","20","1","1","","0","","","","","0","1"
"92300003","UIRaidDailyWidget","/Game/UI/UIRaidDailyWidget.UIRaidDailyWidget_C","0","0","0","0","117000016","1","20","1","1","","0","","","","","0","1"
"92300004","UIMultiplayerRaidWidget","/Game/UI/UIMultiplayerRaidWidget.UIMultiplayerRaidWidget_C","0","0","0","0","117000016","1","20","1","1","","0","","","","","0","1"
"92300005","UIMultiSkyRaidWidget","/Game/UI/UIMultiSkyRaidWidget.UIMultiSkyRaidWidget_C","0","0","0","0","117000019","1","20","1","1","","0","","","","","0","1"
"92300006","UIEndOfBattleWidget","/Game/UI/UIEndOfBattleWidget.UIEndOfBattleWidget_C","0","0","0","0","","1","40","1","1","","0","","","","","0","0"
"92300007","UIChestWidget","/Game/UI/UIChestWidget.UIChestWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300008","UIRaidCardWidget","/Game/UI/UIRaidCardWidget.UIRaidCardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300009","UIRaidDailyInfoWidget","/Game/UI/UIRaidDailyInfoWidget.UIRaidDailyInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300010","UIRaidDramaInfoWidget","/Game/UI/UIRaidDramaInfoWidget.UIRaidDramaInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300011","UIRaidDemonsTowerTierBtnWidget","/Game/UI/UIRaidDemonsTowerTierBtnWidget.UIRaidDemonsTowerTierBtnWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300012","UIRaidDemonsTowerWidget","/Game/UI/UIRaidDemonsTowerWidget.UIRaidDemonsTowerWidget_C","0","0","0","0","117000020","1","20","1","1","","0","","","","","0","1"
"92300013","UIRaidDemonsTowerWinWidget","/Game/UI/UIRaidDemonsTowerWinWidget.UIRaidDemonsTowerWinWidget_C","0","0","0","0","","1","0","1","1","","1","","","","","0","0"
"92300014","UIRaidOutWidget","/Game/UI/UIRaidOutWidget.UIRaidOutWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300015","UIRaidStarWidget","/Game/UI/UIRaidStarWidget.UIRaidStarWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300016","UIRaidTrackWidget","/Game/UI/UIRaidTrackWidget.UIRaidTrackWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300017","UIRaidWinWidget","/Game/UI/UIRaidWinWidget.UIRaidWinWidget_C","0","0","0","0","","1","40","1","1","","1","","","","","0","0"
"92300018","UIRaidInfoPanelScoreWidget","/Game/UI/UIRaidInfoPanelScoreWidget.UIRaidInfoPanelScoreWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300019","UIRaidInfoPanelScoreEntryWidget","/Game/UI/UIRaidInfoPanelScoreEntryWidget.UIRaidInfoPanelScoreEntryWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300020","UIRaidInfoPanelWaveWidget","/Game/UI/UIRaidInfoPanelWaveWidget.UIRaidInfoPanelWaveWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300021","UIRaidInfoPanelBOSSWidget","/Game/UI/UIRaidInfoPanelBOSSWidget.UIRaidInfoPanelBOSSWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300022","UIRaidInfoPanelFinalBOSSWidget","/Game/UI/UIRaidInfoPanelFinalBOSSWidget.UIRaidInfoPanelFinalBOSSWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300023","UIRaidInfoPanelOneBossWidget","/Game/UI/UIRaidInfoPanelOneBossWidget.UIRaidInfoPanelOneBossWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300024","UIRaidInfoPanelNpcHPWidget","/Game/UI/UIRaidInfoPanelNpcHPWidget.UIRaidInfoPanelNpcHPWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300025","UIRaidSkyInfoWidget","/Game/UI/UIRaidSkyInfoWidget.UIRaidSkyInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300026","UIRaidMultiInfoWidget","/Game/UI/UIRaidMultiInfoWidget.UIRaidMultiInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300027","UIRaidInfoPanelScoreRankWidget","/Game/UI/UIRaidInfoPanelScoreRankWidget.UIRaidInfoPanelScoreRankWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300028","UIRaidInfoPanelPlayerRewardWidget","/Game/UI/UIRaidInfoPanelPlayerRewardWidget.UIRaidInfoPanelPlayerRewardWidget_C","0","0","0","0","","1","","1","0","","0","","","","","0","0"
"92300029","UIRaidInfoPanelRewardWidget","/Game/UI/UIRaidInfoPanelRewardWidget.UIRaidInfoPanelRewardWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","0"
"92300030","UIBonfireSettlementWidget","/Game/UI/UIBonfireSettlementWidget.UIBonfireSettlementWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300031","UIRaidBossAppearWidget","/Game/UI/UIRaidBossAppearWidget.UIRaidBossAppearWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300032","UIRaidAnimationWidget","/Game/UI/UIRaidAnimationWidget.UIRaidAnimationWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92300033","UIRaidInfoExpWidget","/Game/UI/UIRaidInfoExpWidget.UIRaidInfoExpWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92300034","UIExpRaidAddDamageWidget","/Game/UI/UIExpRaidAddDamageWidget.UIExpRaidAddDamageWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","0"
"92300035","UIExpRaidUseExpBuffWidget","/Game/UI/UIExpRaidUseExpBuffWidget.UIExpRaidUseExpBuffWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","0"
"92300036","UIExpRaidRewardWidget","/Game/UI/UIExpRaidRewardWidget.UIExpRaidRewardWidget_C","0","0","0","0","","1","40","1","1","","1","","","","","0","0"
"92300037","UIRaidTimeBuyWidget","/Game/UI/UIRaidTimeBuyWidget.UIRaidTimeBuyWidget_C","0","0","0","0","","1","40","1","0","","1","","","","","0","0"
"92310001","UIFriendMailListWidget","/Game/UI/UIFriendMailListWidget.UIFriendMailListWidget_C","0","0","0","0","117000068","1","0","1","1","","0","","","","","0","1"
"92310002","UIAddFriendsWidget","/Game/UI/UIAddFriendsWidget.UIAddFriendsWidget_C","0","0","0","0","117000068","1","20","1","0","","1","","","","","0","0"
"92310003","UIFriendAddSystemWidget","/Game/UI/UIFriendAddSystemWidget.UIFriendAddSystemWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92310004","UIFriendSystemCheckWidget","/Game/UI/UIFriendSystemCheckWidget.UIFriendSystemCheckWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92310005","UIFriendSystemWidget","/Game/UI/UIFriendSystemWidget.UIFriendSystemWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92310006","UIFriendSendGiftWidget","/Game/UI/UIFriendSendGiftWidget.UIFriendSendGiftWidget_C","0","0","0","0","117000068","1","20","1","1","","0","","","","","0","0"
"92310007","UIAddFriendApplicationWidget","/Game/UI/UIAddFriendApplicationWidget.UIAddFriendApplicationWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92320001","UIMyTeamPopMenuWidget","/Game/UI/UIMyTeamPopMenuWidget.UIMyTeamPopMenuWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320002","UIMyTeamWidget","/Game/UI/UIMyTeamWidget.UIMyTeamWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92320003","UINearbyPlayersPopMenuWidget","/Game/UI/UINearbyPlayersPopMenuWidget.UINearbyPlayersPopMenuWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92320004","UINearbyPlayersWidget","/Game/UI/UINearbyPlayersWidget.UINearbyPlayersWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92320005","UINearbyTeamPopMenuWidget","/Game/UI/UINearbyTeamPopMenuWidget.UINearbyTeamPopMenuWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92320006","UINearbyTeamWidget","/Game/UI/UINearbyTeamWidget.UINearbyTeamWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92320007","UITeamListWidget","/Game/UI/UITeamListWidget.UITeamListWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92320008","UIApplyToJoinTeamWidget","/Game/UI/UIApplyToJoinTeamWidget.UIApplyToJoinTeamWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92320009","UIInviteToJoinTeamWidget","/Game/UI/UIInviteToJoinTeamWidget.UIInviteToJoinTeamWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92320010","UITeamPlayerCardWidget","/Game/UI/UITeamPlayerCardWidget.UITeamPlayerCardWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320011","UIOneRoleInfoTextWidget","/Game/UI/UIOneRoleInfoTextWidget.UIOneRoleInfoTextWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320012","UITeamMemberBriefInfoWidget","/Game/UI/UITeamMemberBriefInfoWidget.UITeamMemberBriefInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320013","UIJoinTeamApplicantInfoWidget","/Game/UI/UIJoinTeamApplicantInfoWidget.UIJoinTeamApplicantInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320014","UIJoinTeamInviteInfoWidget","/Game/UI/UIJoinTeamInviteInfoWidget.UIJoinTeamInviteInfoWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320016","UINearbyTeamDetailsWidget","/Game/UI/UINearbyTeamDetailsWidget.UINearbyTeamDetailsWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92320017","UINearbyPlayerDetailsWidget","/Game/UI/UINearbyPlayerDetailsWidget.UINearbyPlayerDetailsWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92320018","UITeamInviteLegionmateWidget","/Game/UI/UITeamInviteLegionmateWidget.UITeamInviteLegionmateWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92320019","UITeamInviteLegionmateEntryWidget","/Game/UI/UITeamInviteLegionmateEntryWidget.UITeamInviteLegionmateEntryWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","1"
"92320020","UITeamPlatformChatWidget","/Game/UI/UITeamPlatformChatWidget.UITeamPlatformChatWidget_C","0","0","0","0","","1","20","1","0","","1","","","","","0","1"
"92320021","UITeamPlatformReadyNumWidget","/Game/UI/UITeamPlatformReadyNumWidget.UITeamPlatformReadyNumWidget_C","0","0","0","0","","1","55","1","0","","0","","","","","0","0"
"92320022","UITeamPlatformReadyWidget","/Game/UI/UITeamPlatformReadyWidget.UITeamPlatformReadyWidget_C","3","0","0","0","","1","55","1","0","","1","","","","","0","0"
"92320023","UITeamPlatformTargetNumWidget","/Game/UI/UITeamPlatformTargetNumWidget.UITeamPlatformTargetNumWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92320024","UITeamPlatformTargetWidget","/Game/UI/UITeamPlatformTargetWidget.UITeamPlatformTargetWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","1"
"92320025","UITeamPlatformWidget","/Game/UI/UITeamPlatformWidget.UITeamPlatformWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92320026","UITeamPlatformDetailsWidget","/Game/UI/UITeamPlatformDetailsWidget.UITeamPlatformDetailsWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320027","UITeamTargetChooseWidget","/Game/UI/UITeamTargetChooseWidget.UITeamTargetChooseWidget_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92320028","UITeamTargetSelection","/Game/UI/UITeamTargetSelection.UITeamTargetSelection_C","0","0","0","0","","1","40","1","0","","0","","","","","0","0"
"92320029","UITeamTargetNameWidget","/Game/UI/UITeamTargetNameWidget.UITeamTargetNameWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320030","UIOneContinuousLineTargetWidget","/Game/UI/UIOneContinuousLineTargetWidget.UIOneContinuousLineTargetWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92320031","UITeamAimOpWidget","/Game/UI/UITeamAimOpWidget.UITeamAimOpWidget_C","0","0","0","0","","1","20","1","0","","0","","","","","0","0"
"92330000","UILegionWidget","/Game/UI/UILegionWidget.UILegionWidget_C","0","0","0","0","117000051","1","0","1","0","","0","","","","","0","0"
"92330001","UICreateLegionWidget","/Game/UI/UICreateLegionWidget.UICreateLegionWidget_C","0","0","0","0","","1","0","1","1","","0","","","","","0","1"
"92330002","UILegionMemberListWidget","/Game/UI/UILegionMemberListWidget.UILegionMemberListWidget_C","0","0","0","0","","1","20","1","1","","0","","","","","0","1"
"92330003","UILegionDonateWidget","/Game/UI/UILegionDonateWidget.UILegionDonateWidget_C","0","0","0","0","117000051","1","20","1","1","","0","","","","","0","1"
