"AttributeId","Type","Series","Level","LevelMax","Name","Icon","Describe","OpenMoney","OpenTalentId","BuffArray","ReplaceSkill","ReplaceTime","Active","NotActive","BuffAddType","GSAddValue","OpenrLayerLimit"
"24014702","0","2001","2","30","90039313","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014703","0","2001","3","30","90039314","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014704","0","2001","4","30","90039315","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014705","0","2001","5","30","90039316","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014706","0","2001","6","30","90039317","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014707","0","2001","7","30","90039312","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014708","0","2001","8","30","90039313","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014709","0","2001","9","30","90039314","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014710","0","2001","10","30","90039315","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014711","0","2001","11","30","90039316","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014712","0","2001","12","30","90039317","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014713","0","2001","13","30","90039312","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014714","0","2001","14","30","90039313","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014715","0","2001","15","30","90039314","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014716","0","2001","16","30","90039315","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014717","0","2001","17","30","90039316","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014718","0","2001","18","30","90039317","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014719","0","2001","19","30","90039312","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014720","0","2001","20","30","90039313","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014721","0","2001","21","30","90039314","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014722","0","2001","22","30","90039315","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014723","0","2001","23","30","90039316","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014724","0","2001","24","30","90039317","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014725","0","2001","25","30","90039312","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014726","0","2001","26","30","90039313","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014727","0","2001","27","30","90039314","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014728","0","2001","28","30","90039315","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014729","0","2001","29","30","90039316","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014730","0","2001","30","30","90039317","91211509","90039792","(17,2)","0","(10025900)","(0,0)","-1","","","1","",""
"24014801","0","2011","1","40","90039019","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014802","0","2011","2","40","90039020","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014803","0","2011","3","40","90039021","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014804","0","2011","4","40","90039275","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014805","0","2011","5","40","90039276","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014806","0","2011","6","40","90039277","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014807","0","2011","7","40","90039278","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014808","0","2011","8","40","90039279","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014809","0","2011","9","40","90039280","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014810","0","2011","10","40","90039281","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014811","0","2011","11","40","90039019","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014812","0","2011","12","40","90039020","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014813","0","2011","13","40","90039021","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014814","0","2011","14","40","90039275","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014815","0","2011","15","40","90039276","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014816","0","2011","16","40","90039277","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014817","0","2011","17","40","90039278","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014818","0","2011","18","40","90039279","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014819","0","2011","19","40","90039280","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014820","0","2011","20","40","90039281","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014821","0","2011","21","40","90039019","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014822","0","2011","22","40","90039020","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014823","0","2011","23","40","90039021","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014824","0","2011","24","40","90039275","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014825","0","2011","25","40","90039276","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014826","0","2011","26","40","90039277","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014827","0","2011","27","40","90039278","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014828","0","2011","28","40","90039279","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014829","0","2011","29","40","90039280","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014830","0","2011","30","40","90039281","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014831","0","2011","31","40","90039019","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014832","0","2011","32","40","90039020","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014833","0","2011","33","40","90039021","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014834","0","2011","34","40","90039275","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014835","0","2011","35","40","90039276","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014836","0","2011","36","40","90039277","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014837","0","2011","37","40","90039278","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014838","0","2011","38","40","90039279","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014839","0","2011","39","40","90039280","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014840","0","2011","40","40","90039281","91211506","90039798","(17,2)","0","(10025910)","(0,0)","-1","","","1","",""
"24014901","0","2021","1","30","90039318","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014902","0","2021","2","30","90039319","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014903","0","2021","3","30","90039320","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014904","0","2021","4","30","90039321","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014905","0","2021","5","30","90039322","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014906","0","2021","6","30","90039323","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014907","0","2021","7","30","90039318","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014908","0","2021","8","30","90039319","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014909","0","2021","9","30","90039320","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014910","0","2021","10","30","90039321","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014911","0","2021","11","30","90039322","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014912","0","2021","12","30","90039323","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014913","0","2021","13","30","90039318","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014914","0","2021","14","30","90039319","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014915","0","2021","15","30","90039320","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014916","0","2021","16","30","90039321","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014917","0","2021","17","30","90039322","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014918","0","2021","18","30","90039323","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014919","0","2021","19","30","90039318","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014920","0","2021","20","30","90039319","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014921","0","2021","21","30","90039320","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014922","0","2021","22","30","90039321","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014923","0","2021","23","30","90039322","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014924","0","2021","24","30","90039323","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014925","0","2021","25","30","90039318","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014926","0","2021","26","30","90039319","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014927","0","2021","27","30","90039320","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014928","0","2021","28","30","90039321","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014929","0","2021","29","30","90039322","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24014930","0","2021","30","30","90039323","91211583","90039808","(17,2)","0","(10025920)","(0,0)","-1","","","1","",""
"24015001","0","2031","1","50","90039202","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","","(0,120)"
"24015002","0","2031","2","50","90039203","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015003","0","2031","3","50","90039204","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015004","0","2031","4","50","90039205","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015005","0","2031","5","50","90039206","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015006","0","2031","6","50","90039207","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015007","0","2031","7","50","90039208","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015008","0","2031","8","50","90039209","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015009","0","2031","9","50","90039210","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015010","0","2031","10","50","90039211","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015011","0","2031","11","50","90039202","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015012","0","2031","12","50","90039203","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015013","0","2031","13","50","90039204","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015014","0","2031","14","50","90039205","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015015","0","2031","15","50","90039206","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015016","0","2031","16","50","90039207","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015017","0","2031","17","50","90039208","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015018","0","2031","18","50","90039209","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015019","0","2031","19","50","90039210","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015020","0","2031","20","50","90039211","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015021","0","2031","21","50","90039202","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015022","0","2031","22","50","90039203","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015023","0","2031","23","50","90039204","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015024","0","2031","24","50","90039205","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015025","0","2031","25","50","90039206","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015026","0","2031","26","50","90039207","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015027","0","2031","27","50","90039208","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015028","0","2031","28","50","90039209","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015029","0","2031","29","50","90039210","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015030","0","2031","30","50","90039211","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015031","0","2031","31","50","90039202","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015032","0","2031","32","50","90039203","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015033","0","2031","33","50","90039204","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015034","0","2031","34","50","90039205","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015035","0","2031","35","50","90039206","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015036","0","2031","36","50","90039207","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015037","0","2031","37","50","90039208","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015038","0","2031","38","50","90039209","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015039","0","2031","39","50","90039210","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015040","0","2031","40","50","90039211","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015041","0","2031","41","50","90039202","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015042","0","2031","42","50","90039203","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015043","0","2031","43","50","90039204","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015044","0","2031","44","50","90039205","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015045","0","2031","45","50","90039206","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015046","0","2031","46","50","90039207","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015047","0","2031","47","50","90039208","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015048","0","2031","48","50","90039209","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015049","0","2031","49","50","90039210","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015050","0","2031","50","50","90039211","91211510","90039652","(17,3)","0","(10025930)","(0,0)","-1","","","1","",""
"24015101","0","2041","1","50","90039259","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","","(0,120)"
"24015102","0","2041","2","50","90039260","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015103","0","2041","3","50","90039261","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015104","0","2041","4","50","90039262","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015105","0","2041","5","50","90039263","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015106","0","2041","6","50","90039264","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015107","0","2041","7","50","90039265","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015108","0","2041","8","50","90039266","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015109","0","2041","9","50","90039267","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015110","0","2041","10","50","90039268","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015111","0","2041","11","50","90039259","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015112","0","2041","12","50","90039260","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015113","0","2041","13","50","90039261","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015114","0","2041","14","50","90039262","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015115","0","2041","15","50","90039263","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015116","0","2041","16","50","90039264","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015117","0","2041","17","50","90039265","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015118","0","2041","18","50","90039266","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015119","0","2041","19","50","90039267","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015120","0","2041","20","50","90039268","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015121","0","2041","21","50","90039259","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015122","0","2041","22","50","90039260","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015123","0","2041","23","50","90039261","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015124","0","2041","24","50","90039262","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015125","0","2041","25","50","90039263","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015126","0","2041","26","50","90039264","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015127","0","2041","27","50","90039265","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015128","0","2041","28","50","90039266","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015129","0","2041","29","50","90039267","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015130","0","2041","30","50","90039268","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015131","0","2041","31","50","90039259","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015132","0","2041","32","50","90039260","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015133","0","2041","33","50","90039261","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015134","0","2041","34","50","90039262","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015135","0","2041","35","50","90039263","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015136","0","2041","36","50","90039264","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015137","0","2041","37","50","90039265","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015138","0","2041","38","50","90039266","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015139","0","2041","39","50","90039267","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015140","0","2041","40","50","90039268","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015141","0","2041","41","50","90039259","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015142","0","2041","42","50","90039260","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015143","0","2041","43","50","90039261","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015144","0","2041","44","50","90039262","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015145","0","2041","45","50","90039263","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015146","0","2041","46","50","90039264","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015147","0","2041","47","50","90039265","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015148","0","2041","48","50","90039266","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015149","0","2041","49","50","90039267","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015150","0","2041","50","50","90039268","91211500","90039709","(17,3)","0","(10025950)","(0,0)","-1","","","1","",""
"24015201","0","2051","1","50","90039212","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","","(0,120)"
"24015202","0","2051","2","50","90039213","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015203","0","2051","3","50","90039214","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015204","0","2051","4","50","90039215","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015205","0","2051","5","50","90039216","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015206","0","2051","6","50","90039217","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015207","0","2051","7","50","90039218","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015208","0","2051","8","50","90039219","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015209","0","2051","9","50","90039220","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015210","0","2051","10","50","90039221","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015211","0","2051","11","50","90039212","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015212","0","2051","12","50","90039213","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015213","0","2051","13","50","90039214","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015214","0","2051","14","50","90039215","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015215","0","2051","15","50","90039216","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015216","0","2051","16","50","90039217","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015217","0","2051","17","50","90039218","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015218","0","2051","18","50","90039219","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015219","0","2051","19","50","90039220","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015220","0","2051","20","50","90039221","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015221","0","2051","21","50","90039212","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015222","0","2051","22","50","90039213","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015223","0","2051","23","50","90039214","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015224","0","2051","24","50","90039215","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015225","0","2051","25","50","90039216","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015226","0","2051","26","50","90039217","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015227","0","2051","27","50","90039218","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015228","0","2051","28","50","90039219","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015229","0","2051","29","50","90039220","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015230","0","2051","30","50","90039221","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015231","0","2051","31","50","90039212","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015232","0","2051","32","50","90039213","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015233","0","2051","33","50","90039214","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015234","0","2051","34","50","90039215","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015235","0","2051","35","50","90039216","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015236","0","2051","36","50","90039217","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015237","0","2051","37","50","90039218","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015238","0","2051","38","50","90039219","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015239","0","2051","39","50","90039220","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015240","0","2051","40","50","90039221","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015241","0","2051","41","50","90039212","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015242","0","2051","42","50","90039213","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015243","0","2051","43","50","90039214","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015244","0","2051","44","50","90039215","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015245","0","2051","45","50","90039216","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015246","0","2051","46","50","90039217","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015247","0","2051","47","50","90039218","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
"24015248","0","2051","48","50","90039219","91211577","90039772","(17,3)","0","(10025940)","(0,0)","-1","","","1","",""
