"AttributeId","Type","Series","ChangeLevel","Level","MaxLevel","NextLevelId","GSAddValue","IsUseCreate","ClassBranch","ClassType","Ratio","PlusValue","BeginSkill","NextSkill","NextSkillTime","PublicTime","LearnConditionLevel","LearnConfitionMoney","LearnConfitionItem","MaxMasteryNum","ActiveType","TargetType","CastType","NeedTarget","TargetDistance","TargetAngle","MaxDistance","AddDistance","IsAngleBullet","ConsumeMagic","ConsumeEnergy","ChannelTime","SpellTime","InWar","InWarTime","SelfCd","AutoReleasePriority","CastTimeAxle","CastEffectBPIdx","AvoidCrowd","UseConfig","MoveLength","MoveDuration","MoveInitSpeed","LengthCorrection","CastTraceTargetLocation","CastTraceTargetRotation","BeginBuff","TargetBuff","FriendBuff","SelfBuff","PassiveBuff","BuffPrecent","SaveType","ResourceId","MissileId","NotChangePublicTime","InvalidMapTypeArray","ValidMapTypeArray","GroupIds","GroupCdTimes","TriggerGuide","IsNotSyncRotation","IsClientDriver","StopAutoFight","StopTime","CriticalStopTime","StopScale","IsShack","LateFilmTime","LateFilmTimeIn","LateFilmTimeOut","LateFilmTint","ChromaticAberation","ExposureBias","BreakSkillArray","CanUseNoMove","CanHurtNoMove","CameraVague","IsAttack","DecTime"
"13012015","3","12001","","15","999","","4800","0","0","1","1.22","0","13012015","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012016","3","12001","","16","999","","5000","0","0","1","1.225","0","13012016","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012017","3","12001","","17","999","","5200","0","0","1","1.23","0","13012017","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012018","3","12001","","18","999","","5400","0","0","1","1.235","0","13012018","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012019","3","12001","","19","999","","5600","0","0","1","1.24","0","13012019","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012020","3","12001","","20","999","","5800","0","0","1","1.245","0","13012020","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012021","3","12001","","21","999","","6000","0","0","1","1.25","0","13012021","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012022","3","12001","","22","999","","6200","0","0","1","1.255","0","13012022","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012023","3","12001","","23","999","","6400","0","0","1","1.26","0","13012023","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012024","3","12001","","24","999","","6600","0","0","1","1.265","0","13012024","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012025","3","12001","","25","999","","6800","0","0","1","1.27","0","13012025","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012026","3","12001","","26","999","","7000","0","0","1","1.275","0","13012026","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012027","3","12001","","27","999","","7200","0","0","1","1.28","0","13012027","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012028","3","12001","","28","999","","7400","0","0","1","1.285","0","13012028","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012029","3","12001","","29","999","","7600","0","0","1","1.29","0","13012029","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012030","3","12001","","30","999","","7800","0","0","1","1.295","0","13012030","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012002,18012002,18012002,18012002,18012002,18012002,18012002,18012002)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012031","3","12001","","31","999","","8000","0","0","1","1.3","0","13012031","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012032","3","12001","","32","999","","8200","0","0","1","1.305","0","13012032","","-1","3.667","1","","","80","0","0","3","1","10000","360","500","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012033","3","12001","","33","999","","8400","0","0","1","1.31","0","13012033","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012034","3","12001","","34","999","","8600","0","0","1","1.315","0","13012034","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012035","3","12001","","35","999","","8800","0","0","1","1.32","0","13012035","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012036","3","12001","","36","999","","9000","0","0","1","1.325","0","13012036","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012037","3","12001","","37","999","","9200","0","0","1","1.33","0","13012037","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012038","3","12001","","38","999","","9400","0","0","1","1.335","0","13012038","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012039","3","12001","","39","999","","9600","0","0","1","1.34","0","13012039","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012040","3","12001","","40","999","","9800","0","0","1","1.345","0","13012040","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012041","3","12001","","41","999","","10000","0","0","1","1.35","0","13012041","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012042","3","12001","","42","999","","10200","0","0","1","1.355","0","13012042","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012043","3","12001","","43","999","","10400","0","0","1","1.36","0","13012043","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012044","3","12001","","44","999","","10600","0","0","1","1.365","0","13012044","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012045","3","12001","","45","999","","10800","0","0","1","1.37","0","13012045","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012046","3","12001","","46","999","","11000","0","0","1","1.375","0","13012046","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012047","3","12001","","47","999","","11200","0","0","1","1.38000000000001","0","13012047","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012048","3","12001","","48","999","","11400","0","0","1","1.385","0","13012048","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","","","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012049","3","12001","","49","999","","11600","0","0","1","1.39000000000001","0","13012049","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012050","3","12001","","50","999","","11800","0","0","1","1.39500000000001","0","13012050","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
"13012051","3","12001","","51","999","","12000","0","0","1","1.40000000000001","0","13012051","","-1","3.667","1","","","80","0","0","3","1","10000","360","300","300","0","0","","3.67","0","","6.67","15","3","(0.19,0.51,0.91,1.26,1.63,2,2.36,2.77)","(0,0,0,0,0,0,0,0)","0","","","","","","1","0","(10110000,10070001)","(10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0,10011201,0,0,0,0)","","(0,0)","","","1","14012001","(18012001,18012001,18012001,18012001,18012001,18012001,18012001,18012001)","","","","(0,0)","(0,0)","","","","0","0.02","0.04","0.1","1","0.3","","0.2","","0.5","0.3","","","","","",""
